timestamp,date,time,time_period,location,price,last4ccnum,loyaltynum
15/1/2014 7:51,15/1/2014,7:51:00,6am to 8:59am,Hallowed Grounds,78.69,6691,NA
15/1/2014 7:56,15/1/2014,7:56:00,6am to 8:59am,Coffee Cameleon,5.49,7253,L1682
15/1/2014 7:57,15/1/2014,7:57:00,6am to 8:59am,Brew've Been Served,4.92,4795,L8566
15/1/2014 7:58,15/1/2014,7:58:00,6am to 8:59am,Brew've Been Served,3.14,4948,L9406
15/1/2014 7:58,15/1/2014,7:58:00,6am to 8:59am,Brew've Been Served,5.75,8411,L6110
15/1/2014 7:58,15/1/2014,7:58:00,6am to 8:59am,Brew've Been Served,14.06,3484,L2490
15/1/2014 7:59,15/1/2014,7:59:00,6am to 8:59am,Hallowed Grounds,14.33,3492,L7814
15/1/2014 8:00,15/1/2014,8:00:00,6am to 8:59am,Brew've Been Served,8.42,5368,L2247
15/1/2014 8:00,15/1/2014,8:00:00,6am to 8:59am,Hallowed Grounds,15.27,1310,NA
15/1/2014 8:01,15/1/2014,8:01:00,6am to 8:59am,Brew've Been Served,49.7,4434,NA
15/1/2014 8:02,15/1/2014,8:02:00,6am to 8:59am,Brew've Been Served,15.58,3853,L1485
15/1/2014 8:05,15/1/2014,8:05:00,6am to 8:59am,Coffee Cameleon,56.31,2418,NA
15/1/2014 8:05,15/1/2014,8:05:00,6am to 8:59am,Brew've Been Served,12.39,5407,NA
15/1/2014 8:06,15/1/2014,8:06:00,6am to 8:59am,Brew've Been Served,3.47,8202,L2343
15/1/2014 8:13,15/1/2014,8:13:00,6am to 8:59am,Hallowed Grounds,14.39,2681,L1107
15/1/2014 8:14,15/1/2014,8:14:00,6am to 8:59am,Brew've Been Served,18.58,6901,L9363
15/1/2014 9:34,15/1/2014,9:34:00,9am to 11:59am,Carlyle Chemical Inc.,3608.08,7792,L5756
15/1/2014 10:00,15/1/2014,10:00:00,9am to 11:59am,Nationwide Refinery,1903.77,9152,NA
15/1/2014 10:14,15/1/2014,10:14:00,9am to 11:59am,Nationwide Refinery,1391.24,9735,L9633
15/1/2014 11:18,15/1/2014,11:18:00,9am to 11:59am,Stewart & Sons Fabrication,4545.38,9152,NA
15/1/2014 11:44,15/1/2014,11:44:00,9am to 11:59am,Stewart & Sons Fabrication,4740.68,9735,NA
15/1/2014 11:55,15/1/2014,11:55:00,9am to 11:59am,Nationwide Refinery,3004.98,7792,L5756
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,5.34,9635,L3191
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,11.15,6899,NA
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,91.62,2540,NA
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,93.13,1877,NA
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,3.62,8332,L2070
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,18.96,1321,L4149
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,15.24,6895,L3366
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,5.3,9241,L3288
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,84.06,8156,NA
15/1/2014 12:00,15/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,19.54,2463,L6886
15/1/2014 12:25,15/1/2014,12:25:00,12pm to 2:59pm,Abila Airport,3152.41,8642,L2769
15/1/2014 13:08,15/1/2014,13:08:00,12pm to 2:59pm,Kalami Kafenion,22.39,8156,L5224
15/1/2014 13:10,15/1/2014,13:10:00,12pm to 2:59pm,Ouzeri Elian,8.93,7253,L1682
15/1/2014 13:12,15/1/2014,13:12:00,12pm to 2:59pm,Hippokampos,36.7,8332,L2070
15/1/2014 13:12,15/1/2014,13:12:00,12pm to 2:59pm,Hippokampos,118.89,9683,NA
15/1/2014 13:13,15/1/2014,13:13:00,12pm to 2:59pm,Katerina's Cafe,24.15,7792,L5756
15/1/2014 13:17,15/1/2014,13:17:00,12pm to 2:59pm,Katerina's Cafe,88.56,2418,NA
15/1/2014 13:22,15/1/2014,13:22:00,12pm to 2:59pm,Guy's Gyros,14.37,1415,L7783
15/1/2014 13:22,15/1/2014,13:22:00,12pm to 2:59pm,Abila Zacharo,31,7889,L6119
15/1/2014 13:22,15/1/2014,13:22:00,12pm to 2:59pm,Ouzeri Elian,12.9,3484,L2490
15/1/2014 13:24,15/1/2014,13:24:00,12pm to 2:59pm,Hippokampos,13,6899,L6267
15/1/2014 13:26,15/1/2014,13:26:00,12pm to 2:59pm,Abila Zacharo,23.51,7688,L4164
15/1/2014 13:27,15/1/2014,13:27:00,12pm to 2:59pm,Katerina's Cafe,55.6,1286,L3288
15/1/2014 13:31,15/1/2014,13:31:00,12pm to 2:59pm,Ouzeri Elian,36.47,1321,L4149
15/1/2014 13:35,15/1/2014,13:35:00,12pm to 2:59pm,Kalami Kafenion,26.17,1874,L4424
15/1/2014 13:36,15/1/2014,13:36:00,12pm to 2:59pm,Kalami Kafenion,37.15,8411,L6110
15/1/2014 13:37,15/1/2014,13:37:00,12pm to 2:59pm,Kalami Kafenion,38.5,5407,L4034
15/1/2014 13:39,15/1/2014,13:39:00,12pm to 2:59pm,Hippokampos,8.75,9405,NA
15/1/2014 13:39,15/1/2014,13:39:00,12pm to 2:59pm,Gelatogalore,9.61,2463,L6886
15/1/2014 13:40,15/1/2014,13:40:00,12pm to 2:59pm,Ouzeri Elian,25.7,5368,L2247
15/1/2014 13:41,15/1/2014,13:41:00,12pm to 2:59pm,Hippokampos,82.61,2540,NA
15/1/2014 13:41,15/1/2014,13:41:00,12pm to 2:59pm,Guy's Gyros,49.34,7354,NA
15/1/2014 13:42,15/1/2014,13:42:00,12pm to 2:59pm,Hippokampos,32.4,1877,L3014
15/1/2014 13:42,15/1/2014,13:42:00,12pm to 2:59pm,Ouzeri Elian,22.86,7108,L6544
15/1/2014 13:44,15/1/2014,13:44:00,12pm to 2:59pm,Guy's Gyros,15.89,2142,L9637
15/1/2014 13:45,15/1/2014,13:45:00,12pm to 2:59pm,Abila Zacharo,88.83,9635,NA
15/1/2014 13:45,15/1/2014,13:45:00,12pm to 2:59pm,Kalami Kafenion,47.86,6895,NA
15/1/2014 13:45,15/1/2014,13:45:00,12pm to 2:59pm,Guy's Gyros,12.19,6691,L6267
15/1/2014 13:46,15/1/2014,13:46:00,12pm to 2:59pm,Gelatogalore,24.96,7117,L6417
15/1/2014 13:46,15/1/2014,13:46:00,12pm to 2:59pm,Guy's Gyros,16.58,8202,L2343
15/1/2014 13:47,15/1/2014,13:47:00,12pm to 2:59pm,Abila Zacharo,20.44,7384,NA
15/1/2014 13:51,15/1/2014,13:51:00,12pm to 2:59pm,Ouzeri Elian,26.61,8129,L8328
15/1/2014 13:55,15/1/2014,13:55:00,12pm to 2:59pm,Gelatogalore,31.21,3853,L1485
15/1/2014 13:58,15/1/2014,13:58:00,12pm to 2:59pm,Gelatogalore,39.4,7819,L5259
15/1/2014 13:58,15/1/2014,13:58:00,12pm to 2:59pm,Abila Zacharo,33.8,3547,L9362
15/1/2014 13:59,15/1/2014,13:59:00,12pm to 2:59pm,Gelatogalore,42.36,2681,NA
15/1/2014 14:00,15/1/2014,14:00:00,12pm to 2:59pm,Guy's Gyros,25.58,9617,L5553
15/1/2014 14:00,15/1/2014,14:00:00,12pm to 2:59pm,Katerina's Cafe,12.12,1310,L8012
15/1/2014 14:02,15/1/2014,14:02:00,12pm to 2:59pm,Hippokampos,118.23,4434,NA
15/1/2014 14:02,15/1/2014,14:02:00,12pm to 2:59pm,Abila Zacharo,24.53,3492,L7814
15/1/2014 14:04,15/1/2014,14:04:00,12pm to 2:59pm,Abila Zacharo,46.82,4948,NA
15/1/2014 14:12,15/1/2014,14:12:00,12pm to 2:59pm,Kronos Pipe & Irrigation,2564,4530,L8477
15/1/2014 14:13,15/1/2014,14:13:00,12pm to 2:59pm,Kalami Kafenion,28.82,6901,L9363
15/1/2014 14:25,15/1/2014,14:25:00,12pm to 2:59pm,Carlyle Chemical Inc.,1112.04,7792,L5756
15/1/2014 15:11,15/1/2014,15:11:00,3pm to 5:59pm,Maximum Iron & Steel,4788.22,4530,L8477
15/1/2014 15:40,15/1/2014,15:40:00,3pm to 5:59pm,Abila Airport,875.87,8642,L2769
15/1/2014 17:01,15/1/2014,17:01:00,3pm to 5:59pm,Carlyle Chemical Inc.,1392.73,7792,L5756
15/1/2014 19:18,15/1/2014,19:18:00,6pm to 8:59pm,Ouzeri Elian,28.86,9241,L3288
15/1/2014 19:50,15/1/2014,19:50:00,6pm to 8:59pm,Katerina's Cafe,39.23,3492,L7814
15/1/2014 19:52,15/1/2014,19:52:00,6pm to 8:59pm,Frydos Autosupply n' More,18.91,2540,L5947
15/1/2014 19:53,15/1/2014,19:53:00,6pm to 8:59pm,Guy's Gyros,98.04,3484,NA
15/1/2014 19:55,15/1/2014,19:55:00,6pm to 8:59pm,Hippokampos,13.02,1415,NA
15/1/2014 19:55,15/1/2014,19:55:00,6pm to 8:59pm,Guy's Gyros,31.04,4434,L2169
15/1/2014 19:56,15/1/2014,19:56:00,6pm to 8:59pm,General Grocer,126.2,7819,NA
15/1/2014 19:59,15/1/2014,19:59:00,6pm to 8:59pm,Katerina's Cafe,25.08,8129,NA
15/1/2014 20:00,15/1/2014,20:00:00,6pm to 8:59pm,Katerina's Cafe,29.84,2142,NA
15/1/2014 20:02,15/1/2014,20:02:00,6pm to 8:59pm,Guy's Gyros,28.75,7354,L9254
15/1/2014 20:04,15/1/2014,20:04:00,6pm to 8:59pm,Frydos Autosupply n' More,235.27,9683,L7291
15/1/2014 20:05,15/1/2014,20:05:00,6pm to 8:59pm,Katerina's Cafe,11.45,9617,L5553
15/1/2014 20:06,15/1/2014,20:06:00,6pm to 8:59pm,Guy's Gyros,44.91,5368,NA
15/1/2014 20:08,15/1/2014,20:08:00,6pm to 8:59pm,Guy's Gyros,36.35,6816,L8148
15/1/2014 20:10,15/1/2014,20:10:00,6pm to 8:59pm,Hippokampos,35.12,9635,L3191
15/1/2014 20:10,15/1/2014,20:10:00,6pm to 8:59pm,Shoppers' Delight,162,8332,NA
15/1/2014 20:16,15/1/2014,20:16:00,6pm to 8:59pm,Hippokampos,11.8,7688,NA
15/1/2014 20:17,15/1/2014,20:17:00,6pm to 8:59pm,Katerina's Cafe,29.33,8411,L6110
15/1/2014 20:23,15/1/2014,20:23:00,6pm to 8:59pm,Hippokampos,10.35,1321,L4149
15/1/2014 20:23,15/1/2014,20:23:00,6pm to 8:59pm,Katerina's Cafe,39.63,1310,L8012
15/1/2014 20:24,15/1/2014,20:24:00,6pm to 8:59pm,Hippokampos,16.37,1877,L3014
15/1/2014 20:26,15/1/2014,20:26:00,6pm to 8:59pm,Katerina's Cafe,61.61,8202,NA
15/1/2014 20:29,15/1/2014,20:29:00,6pm to 8:59pm,Ouzeri Elian,23.18,6899,L6267
15/1/2014 20:29,15/1/2014,20:29:00,6pm to 8:59pm,Katerina's Cafe,29.66,2418,L9018
15/1/2014 20:33,15/1/2014,20:33:00,6pm to 8:59pm,Frydos Autosupply n' More,18.66,1874,NA
15/1/2014 20:46,15/1/2014,20:46:00,6pm to 8:59pm,Albert's Fine Clothing,228.15,7117,L6417
15/1/2014 20:57,15/1/2014,20:57:00,6pm to 8:59pm,Frydos Autosupply n' More,276.88,4948,L9406
15/1/2014 20:59,15/1/2014,20:59:00,6pm to 8:59pm,Guy's Gyros,61.43,3853,NA
15/1/2014 21:05,15/1/2014,21:05:00,9pm to 11:59pm,Katerina's Cafe,13.77,7253,L1682
15/1/2014 21:05,15/1/2014,21:05:00,9pm to 11:59pm,Guy's Gyros,27.01,1286,L3572
15/1/2014 21:05,15/1/2014,21:05:00,9pm to 11:59pm,Ouzeri Elian,8.57,2681,L1107
15/1/2014 21:08,15/1/2014,21:08:00,9pm to 11:59pm,Hippokampos,101.14,6895,NA
15/1/2014 21:21,15/1/2014,21:21:00,9pm to 11:59pm,Katerina's Cafe,27.48,3547,L9362
15/1/2014 21:42,15/1/2014,21:42:00,9pm to 11:59pm,Hippokampos,37.16,8156,L5224
16/1/2014 7:30,16/1/2014,7:30:00,6am to 8:59am,Kronos Mart,298.83,7108,NA
16/1/2014 7:33,16/1/2014,7:33:00,6am to 8:59am,Brew've Been Served,25.05,5368,NA
16/1/2014 7:34,16/1/2014,7:34:00,6am to 8:59am,Brew've Been Served,8.18,7354,L9254
16/1/2014 7:36,16/1/2014,7:36:00,6am to 8:59am,Brew've Been Served,19.9,3484,L2490
16/1/2014 7:38,16/1/2014,7:38:00,6am to 8:59am,Coffee Cameleon,67.19,3547,NA
16/1/2014 7:44,16/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,13.84,7889,L6119
16/1/2014 7:44,16/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,18.2,7108,L6544
16/1/2014 7:44,16/1/2014,7:44:00,6am to 8:59am,Hallowed Grounds,17.74,3492,L7814
16/1/2014 7:45,16/1/2014,7:45:00,6am to 8:59am,Hallowed Grounds,17.92,8129,L8328
16/1/2014 7:50,16/1/2014,7:50:00,6am to 8:59am,Brew've Been Served,7.31,7384,L3800
16/1/2014 7:51,16/1/2014,7:51:00,6am to 8:59am,Hallowed Grounds,44.98,9617,NA
16/1/2014 7:51,16/1/2014,7:51:00,6am to 8:59am,Hallowed Grounds,9.6,1310,NA
16/1/2014 7:52,16/1/2014,7:52:00,6am to 8:59am,Brew've Been Served,12.67,1286,L3572
16/1/2014 7:53,16/1/2014,7:53:00,6am to 8:59am,Brew've Been Served,4.7,4795,L8566
16/1/2014 7:54,16/1/2014,7:54:00,6am to 8:59am,Brew've Been Served,83.84,4948,NA
16/1/2014 7:54,16/1/2014,7:54:00,6am to 8:59am,Hallowed Grounds,7.22,1874,L4424
16/1/2014 7:55,16/1/2014,7:55:00,6am to 8:59am,Brew've Been Served,12.83,6816,L8148
16/1/2014 7:56,16/1/2014,7:56:00,6am to 8:59am,Brew've Been Served,4.33,9683,NA
16/1/2014 8:02,16/1/2014,8:02:00,6am to 8:59am,Brew've Been Served,5.82,3853,L1485
16/1/2014 8:03,16/1/2014,8:03:00,6am to 8:59am,Coffee Cameleon,63.14,2418,NA
16/1/2014 8:03,16/1/2014,8:03:00,6am to 8:59am,Hallowed Grounds,72.61,9405,NA
16/1/2014 8:03,16/1/2014,8:03:00,6am to 8:59am,Brew've Been Served,16.67,6901,NA
16/1/2014 8:05,16/1/2014,8:05:00,6am to 8:59am,Hallowed Grounds,12.19,9551,L5777
16/1/2014 8:07,16/1/2014,8:07:00,6am to 8:59am,Hallowed Grounds,18.23,6691,L6267
16/1/2014 8:08,16/1/2014,8:08:00,6am to 8:59am,Brew've Been Served,90.33,8202,NA
16/1/2014 8:09,16/1/2014,8:09:00,6am to 8:59am,Brew've Been Served,17.44,4434,L2169
16/1/2014 8:09,16/1/2014,8:09:00,6am to 8:59am,Hallowed Grounds,4.6,2681,L1107
16/1/2014 8:19,16/1/2014,8:19:00,6am to 8:59am,Brew've Been Served,16.9,7819,L5259
16/1/2014 8:23,16/1/2014,8:23:00,6am to 8:59am,Brew've Been Served,11.21,8411,L6110
16/1/2014 9:18,16/1/2014,9:18:00,9am to 11:59am,Abila Airport,1676.53,3506,L7761
16/1/2014 9:52,16/1/2014,9:52:00,9am to 11:59am,Carlyle Chemical Inc.,419.93,7792,L5756
16/1/2014 10:16,16/1/2014,10:16:00,9am to 11:59am,Nationwide Refinery,1494.44,9735,L9633
16/1/2014 11:06,16/1/2014,11:06:00,9am to 11:59am,Stewart & Sons Fabrication,940.3,3506,NA
16/1/2014 11:25,16/1/2014,11:25:00,9am to 11:59am,Nationwide Refinery,4742.67,7792,L5756
16/1/2014 11:45,16/1/2014,11:45:00,9am to 11:59am,Stewart & Sons Fabrication,4543.31,9735,L9633
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Coffee Shack,10.48,7117,L6417
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,19.82,1415,L7783
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,12.33,9635,L3191
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,17.91,7688,NA
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,9.12,6899,L6267
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,6.53,2540,L5947
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,5.56,1877,L3014
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Brewed Awakenings,6.39,8332,L2070
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,98.34,1321,NA
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Bean There Done That,17.4,6895,L3366
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,14.86,9241,L3288
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,12.56,8156,L5224
16/1/2014 12:00,16/1/2014,12:00:00,12pm to 2:59pm,Jack's Magical Beans,6.95,2463,L6886
16/1/2014 12:32,16/1/2014,12:32:00,12pm to 2:59pm,Nationwide Refinery,2047.28,3506,L7761
16/1/2014 12:40,16/1/2014,12:40:00,12pm to 2:59pm,Abila Airport,3917.3,8642,L2769
16/1/2014 13:17,16/1/2014,13:17:00,12pm to 2:59pm,Katerina's Cafe,11.08,9683,L7291
16/1/2014 13:19,16/1/2014,13:19:00,12pm to 2:59pm,Katerina's Cafe,27.82,7688,L4164
16/1/2014 13:19,16/1/2014,13:19:00,12pm to 2:59pm,Hippokampos,17.66,8332,L2070
16/1/2014 13:22,16/1/2014,13:22:00,12pm to 2:59pm,Abila Zacharo,64.71,1286,L3288
16/1/2014 13:22,16/1/2014,13:22:00,12pm to 2:59pm,Abila Airport,3138.98,2276,L3317
16/1/2014 13:22,16/1/2014,13:22:00,12pm to 2:59pm,Hippokampos,26.15,8156,NA
16/1/2014 13:23,16/1/2014,13:23:00,12pm to 2:59pm,Guy's Gyros,31.48,7889,L6119
16/1/2014 13:23,16/1/2014,13:23:00,12pm to 2:59pm,Katerina's Cafe,34.9,7792,L5756
16/1/2014 13:26,16/1/2014,13:26:00,12pm to 2:59pm,Hippokampos,36.17,6899,L6267
16/1/2014 13:27,16/1/2014,13:27:00,12pm to 2:59pm,Katerina's Cafe,34.02,3484,L2490
16/1/2014 13:27,16/1/2014,13:27:00,12pm to 2:59pm,Katerina's Cafe,39.74,5407,L4034
16/1/2014 13:27,16/1/2014,13:27:00,12pm to 2:59pm,Abila Zacharo,31.31,3547,L9362
16/1/2014 13:28,16/1/2014,13:28:00,12pm to 2:59pm,Guy's Gyros,10.27,9551,L5777
16/1/2014 13:30,16/1/2014,13:30:00,12pm to 2:59pm,Hippokampos,16.53,7253,L1682
16/1/2014 13:30,16/1/2014,13:30:00,12pm to 2:59pm,Hippokampos,10.38,2540,L5947
16/1/2014 13:33,16/1/2014,13:33:00,12pm to 2:59pm,Gelatogalore,12.33,2463,L6886
16/1/2014 13:35,16/1/2014,13:35:00,12pm to 2:59pm,Hippokampos,13.05,6691,L6267
16/1/2014 13:36,16/1/2014,13:36:00,12pm to 2:59pm,Hippokampos,31.14,1415,L7783
16/1/2014 13:37,16/1/2014,13:37:00,12pm to 2:59pm,Gelatogalore,22.19,9405,L3259
16/1/2014 13:39,16/1/2014,13:39:00,12pm to 2:59pm,Abila Zacharo,69.27,4795,NA
16/1/2014 13:42,16/1/2014,13:42:00,12pm to 2:59pm,Guy's Gyros,29.7,7819,L5259
16/1/2014 13:43,16/1/2014,13:43:00,12pm to 2:59pm,Hippokampos,14.89,1321,L4149
16/1/2014 13:43,16/1/2014,13:43:00,12pm to 2:59pm,Katerina's Cafe,38.32,5368,L2247
16/1/2014 13:44,16/1/2014,13:44:00,12pm to 2:59pm,Guy's Gyros,13.48,6816,L8148
16/1/2014 13:44,16/1/2014,13:44:00,12pm to 2:59pm,Hippokampos,18.18,7354,L9254
16/1/2014 13:45,16/1/2014,13:45:00,12pm to 2:59pm,Ouzeri Elian,12.47,3853,L1485
16/1/2014 13:45,16/1/2014,13:45:00,12pm to 2:59pm,Kalami Kafenion,9.27,8202,L2343
16/1/2014 13:45,16/1/2014,13:45:00,12pm to 2:59pm,Ouzeri Elian,18.27,2142,NA
16/1/2014 13:47,16/1/2014,13:47:00,12pm to 2:59pm,Abila Zacharo,36.02,7108,NA
16/1/2014 13:48,16/1/2014,13:48:00,12pm to 2:59pm,Kalami Kafenion,91.38,9635,NA
16/1/2014 13:48,16/1/2014,13:48:00,12pm to 2:59pm,Abila Zacharo,24.38,4948,L9406
16/1/2014 13:48,16/1/2014,13:48:00,12pm to 2:59pm,Gelatogalore,32.4,1874,L4424
16/1/2014 13:48,16/1/2014,13:48:00,12pm to 2:59pm,Hippokampos,29.93,9617,L5553
16/1/2014 13:48,16/1/2014,13:48:00,12pm to 2:59pm,Kalami Kafenion,11.83,3492,L7814
16/1/2014 13:49,16/1/2014,13:49:00,12pm to 2:59pm,Kalami Kafenion,8.86,7384,L3800
16/1/2014 13:54,16/1/2014,13:54:00,12pm to 2:59pm,Hippokampos,8.07,1310,NA
16/1/2014 13:55,16/1/2014,13:55:00,12pm to 2:59pm,Hippokampos,30.02,8411,NA
16/1/2014 13:55,16/1/2014,13:55:00,12pm to 2:59pm,Abila Zacharo,8.43,6901,L9363
16/1/2014 14:00,16/1/2014,14:00:00,12pm to 2:59pm,Ouzeri Elian,8.52,2418,L9018
16/1/2014 14:01,16/1/2014,14:01:00,12pm to 2:59pm,Ouzeri Elian,8.47,7117,L6417
16/1/2014 14:05,16/1/2014,14:05:00,12pm to 2:59pm,Guy's Gyros,32.8,1877,L3014
16/1/2014 15:58,16/1/2014,15:58:00,3pm to 5:59pm,Octavio's Office Supplies,131.01,5368,L2247
16/1/2014 16:56,16/1/2014,16:56:00,3pm to 5:59pm,Abila Scrapyard,1897.05,2276,L3317
16/1/2014 17:07,16/1/2014,17:07:00,3pm to 5:59pm,Gelatogalore,10.62,4434,L2169
16/1/2014 17:17,16/1/2014,17:17:00,3pm to 5:59pm,Carlyle Chemical Inc.,1814.24,7792,L5756
16/1/2014 18:49,16/1/2014,18:49:00,6pm to 8:59pm,Katerina's Cafe,93.68,8411,NA
16/1/2014 19:04,16/1/2014,19:04:00,6pm to 8:59pm,Guy's Gyros,25.57,7384,L3800
16/1/2014 19:09,16/1/2014,19:09:00,6pm to 8:59pm,Guy's Gyros,8.31,3484,L2490
16/1/2014 19:39,16/1/2014,19:39:00,6pm to 8:59pm,Katerina's Cafe,10.93,7889,L6119
16/1/2014 19:40,16/1/2014,19:40:00,6pm to 8:59pm,Guy's Gyros,37.8,4795,L8566
16/1/2014 19:45,16/1/2014,19:45:00,6pm to 8:59pm,Frydos Autosupply n' More,53.37,1874,L4424
16/1/2014 19:47,16/1/2014,19:47:00,6pm to 8:59pm,Katerina's Cafe,34.34,3547,NA
16/1/2014 20:05,16/1/2014,20:05:00,6pm to 8:59pm,Katerina's Cafe,69.3,5407,NA
16/1/2014 20:08,16/1/2014,20:08:00,6pm to 8:59pm,Albert's Fine Clothing,283.38,7117,L6417
16/1/2014 20:09,16/1/2014,20:09:00,6pm to 8:59pm,Katerina's Cafe,18.79,8129,L8328
16/1/2014 20:09,16/1/2014,20:09:00,6pm to 8:59pm,Guy's Gyros,28.27,6901,L9363
16/1/2014 20:13,16/1/2014,20:13:00,6pm to 8:59pm,Hippokampos,29.13,1321,L4149
16/1/2014 20:14,16/1/2014,20:14:00,6pm to 8:59pm,Guy's Gyros,111.31,9683,NA
16/1/2014 20:17,16/1/2014,20:17:00,6pm to 8:59pm,Guy's Gyros,25.78,3853,NA
16/1/2014 20:17,16/1/2014,20:17:00,6pm to 8:59pm,Guy's Gyros,30.76,6816,L8148
16/1/2014 20:23,16/1/2014,20:23:00,6pm to 8:59pm,Katerina's Cafe,13.91,9617,L5553
16/1/2014 20:25,16/1/2014,20:25:00,6pm to 8:59pm,Ouzeri Elian,23.89,6899,L6267
16/1/2014 20:25,16/1/2014,20:25:00,6pm to 8:59pm,Albert's Fine Clothing,91.71,7819,L5259
16/1/2014 20:25,16/1/2014,20:25:00,6pm to 8:59pm,Katerina's Cafe,35.43,2418,L9018
16/1/2014 20:25,16/1/2014,20:25:00,6pm to 8:59pm,Roberts & Sons,155.76,4434,L2169
16/1/2014 20:25,16/1/2014,20:25:00,6pm to 8:59pm,Ouzeri Elian,22.65,2681,L1107
16/1/2014 20:28,16/1/2014,20:28:00,6pm to 8:59pm,Ouzeri Elian,9.91,9551,L5777
16/1/2014 20:28,16/1/2014,20:28:00,6pm to 8:59pm,Katerina's Cafe,30.84,9405,NA
16/1/2014 20:35,16/1/2014,20:35:00,6pm to 8:59pm,Guy's Gyros,11.31,7108,L6544
16/1/2014 20:36,16/1/2014,20:36:00,6pm to 8:59pm,Katerina's Cafe,19.44,2142,L9637
16/1/2014 20:39,16/1/2014,20:39:00,6pm to 8:59pm,Katerina's Cafe,30.56,8202,L2343
16/1/2014 20:42,16/1/2014,20:42:00,6pm to 8:59pm,Hippokampos,114,6895,NA
16/1/2014 20:43,16/1/2014,20:43:00,6pm to 8:59pm,Hippokampos,27.74,2463,NA
16/1/2014 20:45,16/1/2014,20:45:00,6pm to 8:59pm,Shoppers' Delight,160.69,1877,NA
16/1/2014 20:50,16/1/2014,20:50:00,6pm to 8:59pm,Shoppers' Delight,16.84,1286,L3572
16/1/2014 20:51,16/1/2014,20:51:00,6pm to 8:59pm,Katerina's Cafe,34.58,3492,L7814
16/1/2014 20:52,16/1/2014,20:52:00,6pm to 8:59pm,Roberts & Sons,240.66,7354,L9254
16/1/2014 20:54,16/1/2014,20:54:00,6pm to 8:59pm,Frydos Autosupply n' More,130.01,4948,L9406
16/1/2014 20:58,16/1/2014,20:58:00,6pm to 8:59pm,Hippokampos,12.47,8332,NA
16/1/2014 21:13,16/1/2014,21:13:00,9pm to 11:59pm,Hippokampos,20.84,7688,L4164
16/1/2014 21:16,16/1/2014,21:16:00,9pm to 11:59pm,Ouzeri Elian,29.99,9241,L3288
17/1/2014 7:29,17/1/2014,7:29:00,6am to 8:59am,Brew've Been Served,52.56,7384,NA
17/1/2014 7:31,17/1/2014,7:31:00,6am to 8:59am,Hallowed Grounds,3.25,1310,L8012
17/1/2014 7:33,17/1/2014,7:33:00,6am to 8:59am,Hallowed Grounds,14.58,7889,L6119
17/1/2014 7:36,17/1/2014,7:36:00,6am to 8:59am,Brew've Been Served,11.69,5368,L2247
17/1/2014 7:38,17/1/2014,7:38:00,6am to 8:59am,Coffee Cameleon,10.27,3547,L9362
17/1/2014 7:39,17/1/2014,7:39:00,6am to 8:59am,Hallowed Grounds,15.98,9617,L5553
17/1/2014 7:41,17/1/2014,7:41:00,6am to 8:59am,Hallowed Grounds,10.52,8129,NA
17/1/2014 7:50,17/1/2014,7:50:00,6am to 8:59am,Brew've Been Served,8.07,4948,L9406
17/1/2014 7:51,17/1/2014,7:51:00,6am to 8:59am,Coffee Cameleon,6.81,7253,L1682
17/1/2014 7:52,17/1/2014,7:52:00,6am to 8:59am,Hallowed Grounds,18.6,1874,L4424
17/1/2014 7:52,17/1/2014,7:52:00,6am to 8:59am,Coffee Cameleon,9.16,6816,L8148
